sku,quantity,price
1,1,678.03
1,5,339.01
1,10,203.41
2,1,1114.53
2,5,557.26
2,10,334.36
3,1,484.03
3,5,242.01
3,10,145.21
4,1,920.53
4,5,460.26
4,10,276.16
5,1,775.03
5,5,387.51
5,10,232.51
6,1,1260.03
6,5,630.01
6,10,378.01
7,1,581.03
7,5,290.51
7,10,174.31
8,1,823.53
8,5,411.76
8,10,247.06
