sku,quantity,price
1,1,468.33
1,5,234.17
1,10,140.50
2,1,769.83
2,5,384.92
2,10,230.95
3,1,334.33
3,5,167.17
3,10,100.30
4,1,635.83
4,5,317.92
4,10,190.75
5,1,535.33
5,5,267.67
5,10,160.60
6,1,870.33
6,5,435.17
6,10,261.10
7,1,401.33
7,5,200.67
7,10,120.40
8,1,568.83
8,5,284.42
8,10,170.65
