sku,quantity,price
RCT-O-GIZ2202010,1,31.76
RCT-O-GIZ2111008,1,21.17
RCT-O-GIZ2112001,1,35.28
RCT-O-GIZ2111002,1,31.76
RCT-O-241105-02,1,24.70
MILLIKEN-GIZ2204002,1,29.99
MILLIKEN-GIZ2209010,1,31.76
MILLIKEN-GIZ2202005,1,29.11
MILLIKEN-GIZ2210012,1,28.23
MILLIKEN-GIZ2306003,1,29.99
RCT-C-TEST001,1,23.31
RCT-C-TEST002,1,23.94
RCT-C-TEST003,1,22.05
RCT-C-TEST004,1,25.20
RCT-C-TEST005,1,26.46
RC-SERVICE-MONTERING,1,4.18
RC-SERVICE-RENGORING,1,2.79
